(5.812570165291468, 1.5715969217339087)
(6.251839917639154, 2.701948825288233)
(4.294141387306041, 2.694855143530016)
(7.5590222670506035, 1.8291051745322844)
(3.273768313342369, 1.8291051745322844)
(7.807822587500737, 1.8291051745322844)
(6.545293785440526, 1.8291051745322844)
(7.364183730153878, 3.4524194489606526)
(7.335911382871587, 3.373743584499937)
(3.6212710879049825, 3.373743584499937)
(5.978560131510681, 3.373743584499937)
(6.2841004122514486, 3.881141874594422)
(7.995755689977666, 1.0361603425387647)
(6.877238960515967, 1.8614231536805135)
(4.168086913661952, 2.1095186452223036)
(4.168086913661952, 2.294506912308675)
(5.5214869540531, 1.11874362432604)
(6.871416331930345, 3.1330356962286485)
(5.987001960110726, 2.2513816341806443)
(5.987001960110726, 1.0099780901154798)
(5.406766238415781, 1.0099780901154798)
(6.874190997101429, 3.3823239137054286)
(6.388951277518622, 1.6160909959072152)
(3.959393061691683, 1.6160909959072152)
(3.3780335901885996, 3.1984037314301186)
(4.523378171452944, 3.1984037314301186)
(7.310308665179122, 2.4115496981419873)
(3.289438273678527, 2.4115496981419873)
(5.687949922228656, 2.4115496981419873)
(5.645627713354927, 2.4115496981419873)
(5.645627713354927, 2.4115496981419873)
(4.218857509059486, 3.9747626856469456)
(4.218857509059486, 1.7985835887050565)
(3.2390963927252607, 1.8525696420086382)
(3.2390963927252607, 3.6067798633798085)
(6.607080204826207, 3.054143492697211)
(5.926368397753895, 3.5014816336362258)
(5.926368397753895, 3.0976535017561644)
(3.1461647690930157, 2.110105518094392)
(3.1461647690930157, 2.6668570345645253)
(7.221763481769833, 3.8418536674968498)
(7.221763481769833, 2.8762175630625624)
(7.074393490228673, 2.743108550414227)
(6.764681534924202, 3.2154386426330577)
(3.5515902627767995, 3.2154386426330577)
(3.9254186441229955, 3.2154386426330577)
(4.998499236887286, 1.9873822350855188)
(4.998499236887286, 3.939005717978529)
(6.324282065485146, 2.7621639526156634)
(6.014019646357641, 1.090420711753496)
(7.75456857795589, 2.7111109287698056)
(7.75456857795589, 2.2143298629393713)
(7.02216076099028, 2.2143298629393713)
(7.02216076099028, 2.2143298629393713)
(6.839287427944439, 2.2143298629393713)
(6.839287427944439, 1.583243060380275)
(5.44163778744066, 1.583243060380275)
(7.103693553655998, 1.4669160553166956)
(4.004518540140948, 3.691292537551106)
(4.004518540140948, 1.8082038345565676)
(6.55378578267337, 3.449040998031442)
(7.868139761061185, 2.9534438033292854)
(3.6382546390763806, 1.932276808140648)
(7.817364168405028, 2.9611251071558287)
(7.587288314239955, 2.9611251071558287)
(5.151692055096429, 2.9611251071558287)
(5.151692055096429, 2.160355988688025)
(3.598921334263826, 3.662150447126474)
(3.598921334263826, 3.3587709957559966)
(6.86531035116977, 1.2144576124875535)
(6.86531035116977, 3.939786172167856)
(7.309188445437197, 2.8230346196674363)
(7.309188445437197, 3.667832357459293)
(3.3167354844976185, 3.9282020913688775)
(7.406009943544561, 1.3513320851821793)
(6.1600446790424, 1.3513320851821793)
(4.3037932910839105, 1.727254032859133)
(4.3037932910839105, 2.9798457868908)
(7.025848707004135, 2.7135096257242126)
(7.338341831070299, 1.4724061749541328)
(7.338341831070299, 2.9346532373345595)
(7.338341831070299, 1.6857523081607244)
(7.338341831070299, 1.6857523081607244)
(4.8630698007488515, 1.8169301763035017)
(4.63698142903929, 1.8169301763035017)
(4.63698142903929, 1.8169301763035017)
(4.187188780876612, 2.5591190191618978)
(4.187188780876612, 3.861034214926532)
(4.187188780876612, 2.5743172690244545)
(7.845418683139447, 3.2939335477061262)
(6.840388571137698, 3.291995227044804)
(6.840388571137698, 2.7887566900857195)
(7.019540609090338, 3.3672509443664693)
(3.082718109362692, 2.8197389806659316)
(4.349296260355301, 2.7474053886303778)
(4.1252016298579015, 2.9690975298596642)
(5.912823316065329, 3.849568683420773)
(7.8518477892008836, 3.0292965905529794)
(5.256169217920587, 2.3996451693265892)
(5.256169217920587, 1.973458031134828)
(5.468746582755221, 2.182681800462526)
(4.48819657405682, 1.3358835553766721)
(6.529052117390281, 1.3358835553766721)
(6.17639296920996, 2.0048923714166764)
(6.466331270454576, 2.0048923714166764)
(7.515545001248829, 1.0497423986826502)
(4.30113183451517, 1.6946129953916111)
(4.30113183451517, 1.257717799204253)
(4.30113183451517, 1.257717799204253)
(3.145795096312216, 1.257717799204253)
(6.119207634849209, 1.257717799204253)
(5.4992123372775525, 2.6935557433907116)
(3.0530718944799684, 3.3343649627762932)
(5.143650391900768, 3.3343649627762932)
(5.849484489856362, 3.347050625022746)
(3.10930874340969, 1.0257617690927594)
(3.8373199163428935, 1.0943875043868725)
(3.8373199163428935, 2.1110176217345296)
(4.686376401485883, 2.8468337184585266)
(7.082245953919285, 3.839538272622732)
(6.35224553230757, 1.416319857247315)
(7.927661373749794, 1.416319857247315)
(6.74218288618635, 1.416319857247315)
(6.005043420552774, 2.2389558251775266)
(6.005043420552774, 2.207513029584197)
(6.005043420552774, 1.7753713105902995)
(6.005043420552774, 1.3758853509461577)
(6.601526133703796, 3.178401316319916)
(6.5821709623255105, 1.2817210757375506)
(6.279703432918062, 2.1920853099143196)
(5.577119269912975, 2.1920853099143196)
(4.623733868305651, 2.6639936963187445)
(4.00920887461281, 1.141937755682394)
(6.501134143926029, 1.6485315242924905)
(4.631021807872631, 1.2463244673243712)
(3.8390681204724713, 1.2463244673243712)
(3.203097868535071, 1.2463244673243712)
(6.227731390534074, 3.214618990302208)
(6.227731390534074, 3.463425858938824)
(4.902628398075551, 1.467038421698505)
(4.902628398075551, 2.0189691742440967)
(4.986063754492616, 2.0189691742440967)
(3.1771638619687264, 3.150759705918348)
(7.8163587280161755, 3.150759705918348)
(5.892799130100041, 2.4969930917760443)
(5.892799130100041, 3.0232987665272755)
(4.385868823829126, 3.0232987665272755)
(3.47486285549154, 2.202759512207952)
(5.189000506840187, 2.202759512207952)
(5.189000506840187, 1.396719609497449)
(7.488269284150365, 3.3300643714377918)
(5.735689965811903, 3.664669633403721)
(4.482064752538156, 3.857255175657045)
(4.482064752538156, 1.019905364020535)
(4.482064752538156, 3.43270871752128)
(4.313231738984969, 1.092245123609751)
(3.4095712795004154, 1.1631191864001522)
(3.4095712795004154, 2.946283742853275)
(6.481634281210719, 2.3166690543494086)
(6.481634281210719, 1.020564516453248)
(3.6671186902033814, 1.020564516453248)
(4.06856111500489, 3.1954547337984205)
(3.4581920213127026, 3.557304672744884)
(7.1762172974092495, 2.655796174418312)
(5.865745095853899, 2.883706618369081)
(6.167900297962782, 2.883706618369081)
(5.712547597385493, 3.5791525291823914)
(5.712547597385493, 2.7629470393559896)
(5.93676662054346, 2.9813575597304)
(5.847302267450196, 3.3718765817881824)
(3.950581427380328, 3.1803044119519095)
(3.950581427380328, 1.6088997916466399)
(3.950581427380328, 3.7620451943972086)
(6.286706404449305, 2.7234351486471398)
(6.286706404449305, 1.1183909676814277)
(5.9805996297342805, 1.249322005454888)
(6.163715159298798, 2.9645338493463944)
(6.163715159298798, 2.1195233882596787)
(7.13471667105585, 2.1195233882596787)
(7.13471667105585, 1.4425246684486255)
(5.114126011608736, 1.4984266863540485)
(3.863527186127782, 1.2088949229803152)
(4.838980122522763, 3.304379016586708)
(5.629265917270088, 3.304379016586708)
(7.310598857359326, 3.304379016586708)
(6.388072202702146, 1.1211282559291407)
(6.388072202702146, 1.9199320508949178)
(6.493936052834658, 1.9199320508949178)
(6.493936052834658, 2.2007336445819683)
(7.830688925178128, 3.263006285528895)
(7.830688925178128, 2.2055800290081007)
(3.559349922015295, 2.2700090683275773)
(3.5170592785271886, 1.568536335190795)
(3.5170592785271886, 1.3344081525518083)
(7.770826630804386, 1.9217674741763258)
(5.987183645838876, 2.9744724718120077)
(6.274909858308328, 2.9744724718120077)
(7.514205137808071, 3.522311363546033)
(7.514205137808071, 2.8644914850024783)
(7.514205137808071, 1.1801794772600949)
(6.200073081739489, 2.5342497610973918)
(6.9189610832899575, 2.8496845592295994)
(7.822158765203522, 2.8496845592295994)
(7.822158765203522, 3.5488436344943604)
(6.808327642348817, 1.7627433757366)
(6.433759065225684, 3.767646179719459)
(4.8726336772661565, 1.5895621403082059)
(5.206853423870047, 1.5895621403082059)
(5.206853423870047, 1.3481620180496199)
(5.206853423870047, 1.4903152246984268)
(3.3956476062639935, 1.4903152246984268)
(4.548622680870068, 1.4903152246984268)
(3.046769668726234, 1.4903152246984268)
(4.981585451846355, 3.8601729583017566)
(4.100077832137165, 2.5727646991704227)
(4.100077832137165, 3.531270393013176)
(4.930448740713064, 3.531270393013176)
(5.0093014187588505, 2.743037148572357)
(4.858454155864025, 1.3803533788470808)
(4.377877115507453, 3.424912078235594)
(3.339583032924087, 1.3176904999709014)
(6.693688401369055, 3.736306826914606)
(6.367342630395802, 2.00894868606498)
(4.499717420419565, 2.00894868606498)
(3.8472685392976453, 2.026287271497827)
(5.270764848965364, 3.9567662606205842)
(3.275335831848855, 2.719102270652269)
(6.377604116653413, 2.9143838798173736)
(3.5288485713298714, 1.5118238787888933)
(3.2541746547399564, 1.997156635109989)
(3.8023845794579993, 2.0699979926813397)
(3.8023845794579993, 2.0699979926813397)
(3.520861459968569, 1.1507639762210427)
(7.803753147807521, 1.9467993297482966)
(7.803753147807521, 3.107604961020035)
(5.8014144476419665, 2.3280955350344894)
(4.30447016747546, 2.044985315654133)
(6.710508077647594, 1.118096610135956)
(6.1232864050488995, 2.8738011813633064)
(3.4368208851920787, 3.866060337269171)
(5.6264989123213915, 3.5209254645698604)
(5.92357651855674, 3.5209254645698604)
(4.796157979724443, 1.8104988159144226)
(3.1443294679036873, 1.3930276944441036)
(3.1443294679036873, 1.185203789901104)
(3.309003517741963, 1.8609951123092587)
(7.244277364691628, 3.4330409313636667)
(7.181193192577925, 3.4330409313636667)
(7.1994254451299735, 3.6701165738633463)
(5.580018025647866, 2.2587479709283267)
(7.69389838294419, 1.7401318720840506)
(4.83528975700102, 1.7401318720840506)
(6.672694901739218, 3.020902129878425)
(6.917403904148906, 3.020902129878425)
(5.250666940690076, 1.2045601471145413)
(3.984482172301339, 1.5741853121349636)
(4.002333226869755, 3.89401748166116)
(3.9144475079134433, 3.89401748166116)
(4.995057202555775, 3.8369709827570495)
(6.080397022899629, 1.9356224697248008)
(7.687917638761867, 1.8597581575721605)
(6.838316134399327, 1.5799651368084922)
(5.372348367786195, 1.2376010023901118)
(5.372348367786195, 3.4990873239635203)
(6.438890125710543, 3.5923115679890936)
(7.986197800985292, 3.0002293040655594)
(5.892599294829997, 3.6398066335026)
(6.472568068431112, 3.6398066335026)
(6.027291049994971, 2.5684703920285847)
(6.027291049994971, 3.8130607288769682)
(6.027291049994971, 2.172899470309082)
(3.9039706732650594, 2.35967713801932)
(5.114289158368537, 2.47363819872205)
(3.993196666181878, 2.050008638353817)
(5.318346339130077, 3.3861781902066355)
(7.996052665696022, 3.7810738101197034)
(5.8263016874072715, 3.1404079385482078)
(4.7308459721732365, 1.1919564507870986)
(5.916630295784932, 1.1919564507870986)
(5.916630295784932, 3.7757225921533215)
(4.144674262158004, 3.7757225921533215)
(4.144674262158004, 3.7757225921533215)
(6.021306524384231, 1.4007251052915923)
(5.9775706566123, 1.2079055831550263)
(5.939306893258999, 3.883620297127327)
(3.585143708294858, 1.750119966727322)
(5.233374661089084, 2.5102310045382312)
(5.233374661089084, 2.110667260382381)
(4.353515358507519, 2.339434976615004)
(7.170645337167464, 2.339434976615004)
(7.170645337167464, 1.5622435274808635)
(5.1999876278340285, 1.5622435274808635)
(4.00793204203278, 3.009105053867074)
(5.555924677488861, 1.8271238923241424)
(3.525343538538739, 1.4074264844919275)
(5.300409903606354, 3.39098359230302)
(5.300409903606354, 3.39098359230302)
(6.1808002078158, 3.8243196623274747)
(4.457715993963626, 1.0220377191928316)
(7.829039828425827, 2.2268521281837312)
(5.347974564295193, 2.8852860827901488)
(5.347974564295193, 3.8957291607687625)
(5.347974564295193, 2.6976323018039317)
(5.347974564295193, 1.5235235813023236)
(7.5835985741701295, 1.0705303007436586)
(4.553196962318209, 1.0705303007436586)
(6.65359630396659, 3.8989339453970984)
(3.5621266314830766, 3.8989339453970984)
(3.5621266314830766, 2.730012296527349)
(5.630785079735901, 2.730012296527349)
(6.05100272165889, 1.8336886409603608)
(6.610991735857792, 1.8336886409603608)
(6.610991735857792, 2.4181761240442454)
(7.569471762125034, 2.6205692564447274)
(7.569471762125034, 1.659364629258298)
(6.004891342416595, 1.9803545446996957)
(6.004891342416595, 1.9803545446996957)
(7.670176458540676, 1.9803545446996957)
(3.7833065793827143, 1.8292924483109503)
(5.6437238222688855, 3.9340613122137524)
(7.088190561751777, 3.4270786814255416)
(7.088190561751777, 1.6734883692798972)
(7.587363192950288, 2.229319107308565)
(4.638180728248078, 2.4413085379538915)
(4.5280282031879295, 3.045914323360567)
(7.266328362347509, 3.045914323360567)
(6.33798771819738, 3.045914323360567)
(3.3294615337033693, 2.88379326634035)
(3.4138569531298137, 2.88379326634035)
(6.984950335797072, 3.191077243286382)
(5.971579707538883, 1.7542418262061097)
(7.4800387752133775, 3.981372031818464)
(7.4800387752133775, 3.5725080423786593)
(3.767043114521256, 3.8944588992092686)
(7.319533819330876, 1.568018384534426)
(6.264059678359602, 3.560926787416421)
(6.264059678359602, 1.998387098971894)
(5.931138614823905, 2.2979110640899867)
(4.279180104809127, 3.166009925353382)
(4.279180104809127, 3.166009925353382)
(4.279180104809127, 3.566728619556221)
(6.70037231065189, 3.650264418223806)
(6.967820935670885, 1.8429917578680817)
(6.056634283732962, 3.56289296716947)
(5.598527021028122, 2.780941070651626)
(5.598527021028122, 2.448409771359617)
(7.143934799026568, 2.782753483320504)
(6.995688474128704, 2.013869258396956)
(3.2592864723200927, 3.2697626921168332)
(3.2592864723200927, 3.6559226931782103)
(3.2592864723200927, 1.1485380626939699)
(7.305671425358091, 1.1485380626939699)
(4.773811541403433, 2.140160548378427)
(3.2610260841872383, 2.140160548378427)
(7.665370212286577, 3.112985908100174)
(3.933055380592358, 1.4397313124393198)
(7.827616484883021, 1.4397313124393198)
(4.277057586015477, 1.3656447982239803)
(5.51815826047915, 1.1789158273194995)
(5.51815826047915, 1.1789158273194995)
(5.51815826047915, 2.2667534870103987)
(6.659036746012058, 3.4704033565637276)
(3.813318974870806, 3.4704033565637276)
(3.813318974870806, 2.9953906435833138)
(4.515804424573437, 2.9953906435833138)
(5.65487422186601, 1.8471004339188912)
(5.65487422186601, 2.3848193833410964)
(5.2992888035583094, 3.3554927591916344)
(6.063032207068693, 3.5878844066135334)
(5.796264208724048, 3.6020371133253772)
(4.007766043688283, 1.1539048147784654)
(3.143197441717286, 2.9375059206848193)
(3.143197441717286, 3.0372648320585256)
(6.290115084929084, 1.3121740141090767)
(7.192889525222029, 3.851840882571829)
(6.137898529651609, 3.409519878747541)
(6.137898529651609, 1.4382438044954977)
(4.675800687336303, 2.0082822379763905)
(4.675800687336303, 2.0082822379763905)
(5.586337230563659, 2.1287120001756636)
(5.454960226278253, 1.943246051979552)
(4.523419144096927, 1.943246051979552)
(3.559300747168576, 1.943246051979552)
(6.510647953989511, 1.943246051979552)
(6.510647953989511, 1.0970687286319434)
(3.641700869154401, 2.114703336430321)
(5.476518899949765, 1.590945555328358)
(7.890204166697906, 3.0359160569529027)
(7.221628703664576, 3.4472102436667287)
(6.0283084753413805, 3.4472102436667287)
(5.664154914711906, 1.197429536247748)
(4.001917346026639, 1.197429536247748)
(3.5615184365194255, 3.2164187121676715)
(3.5615184365194255, 3.1003416900831193)
(3.5615184365194255, 1.752428051129285)
(3.5615184365194255, 1.752428051129285)
(5.058679133008798, 1.4315002512456219)
(6.606745851166373, 1.4315002512456219)
(4.939454308625933, 1.2980410641042353)
(3.6444345515578718, 3.4617942211558153)
(4.393042350134011, 3.9296715927686696)
(4.06534831913342, 3.9296715927686696)
(6.783424791461263, 1.2327703785899504)
(3.1791462058490167, 2.234904746202763)
(4.4834678343307575, 2.448600294587033)
(3.932548191266403, 2.6221435216150946)
(6.050490426066416, 1.7472915377141147)
(5.70195516244477, 2.3611104965515035)
(5.70195516244477, 1.421734879724482)
(5.536350053380995, 1.421734879724482)
(4.002946890280212, 2.165303685329137)
(4.769084687103615, 3.2464165912480003)
(3.784135263045979, 1.1384197717996907)
(3.06234514037249, 1.1384197717996907)
(7.404728281915746, 3.2379297185910785)
(7.404728281915746, 3.06737553225448)
(7.404728281915746, 2.7952235469276028)
(5.854168375649604, 2.183963333620363)
(4.5574077661657615, 2.130705830235022)
(6.1703636215072954, 2.130705830235022)
(6.1703636215072954, 2.611335857141125)
(5.178319245607249, 2.3120462457211963)
(5.178319245607249, 1.6943419801989688)
(5.178319245607249, 1.6943419801989688)
(5.178319245607249, 1.894179881304627)
(6.775145623214058, 3.066067078650044)
(6.775145623214058, 3.9250347845827327)
(7.383779470884567, 3.9250347845827327)
(4.045987087538783, 3.9250347845827327)
(6.35179006436508, 3.934955348766106)
(7.222131304755864, 3.543083927706865)
(5.699261875055679, 3.6665551811695285)
(6.286359768709504, 3.6665551811695285)
(7.506307002418677, 1.0521223619462035)
(3.3058031917715716, 2.7011525134723593)
(4.546842959916006, 1.197632523792325)
(4.546842959916006, 3.8588260116284863)
(6.142741576547739, 3.6218728771651354)
(6.979272533921978, 3.6218728771651354)
(7.087606593117367, 3.2082307856765118)
(4.69194809812522, 3.2082307856765118)
(4.69194809812522, 2.874058234301998)
(4.164644796945497, 2.874058234301998)
(4.164644796945497, 1.821846059277334)
(6.718866705143369, 2.2723757841172043)
(6.718866705143369, 1.7614899836175701)
(4.562918661555524, 1.7614899836175701)
(4.562918661555524, 1.7687487839674407)
(6.976215785714765, 1.7687487839674407)
(5.293630855112119, 3.574315432807178)
(7.760171524066431, 3.574315432807178)
(6.420607983205128, 3.574315432807178)
(6.420607983205128, 1.7991086670620735)
(5.549129350016146, 3.4928145677570708)
(5.549129350016146, 3.169074287600299)
(3.822806744085781, 3.169074287600299)
(6.99288302156289, 2.0580051542806572)
(6.99288302156289, 2.6064746303691306)
(6.7346558054320695, 2.6064746303691306)
(6.709478708082081, 2.330430755762772)
(3.18973372198779, 2.338745636940294)
(4.634083122377321, 2.338745636940294)
(7.423986338075121, 3.1764262146776683)
(6.5988110330994125, 1.0402227230361678)
(6.5988110330994125, 2.843469985543766)
(3.2095700694934566, 2.843469985543766)
(3.2095700694934566, 2.361423580370673)
